Year,Motivation,Laureate ID,Laureate Type,Full Name,Birth Country,Birth Year,Age,Sex,Organization Name,Chemistry,Economics,Literature,Medicine,Peace,Physics,Share 1/1,Share 1/2,Share 1/3,Share 1/4
1925,,488,0,Sir Austen Chamberlain,United Kingdom,1863.0,62.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1925,,489,0,Charles Gates Dawes,United States of America,1865.0,60.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1925,"""for their discovery of the laws governing the impact of an electron upon an atom""",30,0,James Franck,Germany,1882.0,43.0,0.0,Goettingen University,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1925,"""for their discovery of the laws governing the impact of an electron upon an atom""",31,0,Gustav Ludwig Hertz,Germany,1887.0,38.0,0.0,Halle University,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1926,"""for his work on disperse systems""",183,0,The (Theodor) Svedberg,Sweden,1884.0,42.0,0.0,Uppsala University,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1926,"""for her idealistically inspired writings which with plastic clarity picture the life on her native island and with depth and sympathy deal with human problems in general""",597,0,Grazia Deledda,Italy,1871.0,55.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1926,"""for his discovery of the Spiroptera carcinoma""",316,0,Johannes Andreas Grib Fibiger,Denmark,1867.0,59.0,0.0,Copenhagen University,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1926,,490,0,Aristide Briand,France,1862.0,64.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1926,,491,0,Gustav Stresemann,Germany,1878.0,48.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1926,"""for his work on the discontinuous structure of matter, and especially for his discovery of sedimentation equilibrium""",32,0,Jean Baptiste Perrin,France,1870.0,56.0,0.0,Sorbonne University,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1927,"""for his investigations of the constitution of the bile acids and related substances""",184,0,Heinrich Otto Wieland,Germany,1877.0,50.0,0.0,Munich University,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1927,"""in recognition of his rich and vitalizing ideas and the brilliant skill with which they have been presented""",600,0,Henri Bergson,France,1859.0,68.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1927,"""for his discovery of the therapeutic value of malaria inoculation in the treatment of dementia paralytica""",317,0,Julius Wagner-Jauregg,Austria,1857.0,70.0,0.0,Vienna University,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1927,,492,0,Ferdinand Buisson,France,1841.0,86.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1927,,493,0,Ludwig Quidde,Germany,1858.0,69.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1927,"""for his discovery of the effect named after him""",33,0,Arthur Holly Compton,United States of America,1892.0,35.0,0.0,University of Chicago,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1927,"""for his method of making the paths of electrically charged particles visible by condensation of vapour""",34,0,Charles Thomson Rees Wilson,Scotland,1869.0,58.0,0.0,University of Cambridge,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1928,"""for the services rendered through his research into the constitution of the sterols and their connection with the vitamins""",185,0,Adolf Otto Reinhold Windaus,Germany,1876.0,52.0,0.0,Goettingen University,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1928,"""principally for her powerful descriptions of Northern life during the Middle Ages""",601,0,Sigrid Undset,Denmark,1882.0,46.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1928,"""for his work on typhus""",318,0,Charles Jules Henri Nicolle,France,1866.0,62.0,0.0,Institut Pasteur,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1928,"""for his work on the thermionic phenomenon and especially for the discovery of the law named after him""",35,0,Owen Willans Richardson,United Kingdom,1879.0,49.0,0.0,London University,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1929,"""for their investigations on the fermentation of sugar and fermentative enzymes""",186,0,Arthur Harden,United Kingdom,1865.0,64.0,0.0,London University,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1929,"""for their investigations on the fermentation of sugar and fermentative enzymes""",187,0,Hans Karl August Simon von Euler-Chelpin,Germany,1873.0,56.0,0.0,Stockholm University,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1929,"""principally for his great novel, <I>Buddenbrooks</I>, which has won steadily increased recognition as one of the classic works of contemporary literature""",602,0,Thomas Mann,Germany,1875.0,54.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1929,"""for his discovery of the antineuritic vitamin""",319,0,Christiaan Eijkman,Netherlands,1858.0,71.0,0.0,Utrecht University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1929,"""for his discovery of the growth-stimulating vitamins""",320,0,Sir Frederick Gowland Hopkins,United Kingdom,1861.0,68.0,0.0,University of Cambridge,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1929,,494,0,Frank Billings Kellogg,United States of America,1856.0,73.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1929,"""for his discovery of the wave nature of electrons""",36,0,Prince Louis-Victor Pierre Raymond de Broglie,France,1892.0,37.0,0.0,"Sorbonne University, Institut Henri Poincaré",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1930,"""for his researches into the constitution of haemin and chlorophyll and especially for his synthesis of haemin""",188,0,Hans Fischer,Germany,1881.0,49.0,0.0,Technische Hochschule (Institute of Technology),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1930,"""for his vigorous and graphic art of description and his ability to create, with wit and humour, new types of characters""",603,0,Sinclair Lewis,United States of America,1885.0,45.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1930,"""for his discovery of human blood groups""",321,0,Karl Landsteiner,Austrian Empire (Austria),1868.0,62.0,0.0,Rockefeller Institute for Medical Research,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1930,,495,0,Lars Olof Jonathan (Nathan) Söderblom,Sweden,1866.0,64.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1930,"""for his work on the scattering of light and for the discovery of the effect named after him""",37,0,Sir Chandrasekhara Venkata Raman,India,1888.0,42.0,0.0,Calcutta University,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1931,"""in recognition of their contributions to the invention and development of chemical high pressure methods""",189,0,Carl Bosch,Germany,1874.0,57.0,0.0,University of Heidelberg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1931,"""in recognition of their contributions to the invention and development of chemical high pressure methods""",190,0,Friedrich Bergius,Germany (Poland),1884.0,47.0,0.0,University of Heidelberg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1931,"""The poetry of Erik Axel Karlfeldt""",604,0,Erik Axel Karlfeldt,Sweden,1864.0,67.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1931,"""for his discovery of the nature and mode of action of the respiratory enzyme""",322,0,Otto Heinrich Warburg,Germany,1883.0,48.0,0.0,Kaiser-Wilhelm-Institut (now Max-Planck-Institut) für Biologie,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1931,,496,0,Jane Addams,United States of America,1860.0,71.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1931,,497,0,Nicholas Murray Butler,United States of America,1862.0,69.0,0.0,Columbia University,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1932,"""for his discoveries and investigations in surface chemistry""",191,0,Irving Langmuir,United States of America,1881.0,51.0,0.0,General Electric Company,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1932,"""for his distinguished art of narration which takes its highest form in <I>The Forsyte Saga</I>""",605,0,John Galsworthy,United Kingdom,1867.0,65.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1932,"""for their discoveries regarding the functions of neurons""",323,0,Sir Charles Scott Sherrington,United Kingdom,1857.0,75.0,0.0,University of Oxford,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1932,"""for their discoveries regarding the functions of neurons""",324,0,Edgar Douglas Adrian,United Kingdom,1889.0,43.0,0.0,University of Cambridge,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1932,"""for the creation of quantum mechanics, the application of which has, inter alia, led to the discovery of the allotropic forms of hydrogen""",38,0,Werner Karl Heisenberg,Germany,1901.0,31.0,0.0,Leipzig University,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1933,"""for the strict artistry with which he has carried on the classical Russian traditions in prose writing""",606,0,Ivan Alekseyevich Bunin,Russia,1870.0,63.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1933,"""for his discoveries concerning the role played by the chromosome in heredity""",325,0,Thomas Hunt Morgan,United States of America,1866.0,67.0,0.0,California Institute of Technology (Caltech),0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1933,,498,0,Sir Norman Angell (Ralph Lane),United Kingdom,1872.0,61.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1933,"""for the discovery of new productive forms of atomic theory""",39,0,Erwin Schrödinger,Austria,1887.0,46.0,0.0,Berlin University,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1933,"""for the discovery of new productive forms of atomic theory""",40,0,Paul Adrien Maurice Dirac,United Kingdom,1902.0,31.0,0.0,University of Cambridge,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1934,"""for his discovery of heavy hydrogen""",192,0,Harold Clayton Urey,United States of America,1893.0,41.0,0.0,Columbia University,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1934,"""for his bold and ingenious revival of dramatic and scenic art""",607,0,Luigi Pirandello,Italy,1867.0,67.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1934,"""for their discoveries concerning liver therapy in cases of anaemia""",326,0,George Hoyt Whipple,United States of America,1878.0,56.0,0.0,University of Rochester,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1934,"""for their discoveries concerning liver therapy in cases of anaemia""",327,0,George Richards Minot,United States of America,1885.0,49.0,0.0,Harvard University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1934,"""for their discoveries concerning liver therapy in cases of anaemia""",328,0,William Parry Murphy,United States of America,1892.0,42.0,0.0,Harvard University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1934,,499,0,Arthur Henderson,Scotland,1863.0,71.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1935,"""in recognition of their synthesis of new radioactive elements""",193,0,Frédéric Joliot,France,1900.0,35.0,0.0,Institut du Radium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1935,"""in recognition of their synthesis of new radioactive elements""",194,0,Irène Joliot-Curie,France,1897.0,38.0,1.0,Institut du Radium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1935,"""for his discovery of the organizer effect in embryonic development""",329,0,Hans Spemann,W&uuml;rttemberg (Germany),1869.0,66.0,0.0,University of Freiburg im Breisgau,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1935,,500,0,Carl von Ossietzky,Germany,1889.0,46.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1935,"""for the discovery of the neutron""",41,0,James Chadwick,United Kingdom,1891.0,44.0,0.0,Liverpool University,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1936,"""for his contributions to our knowledge of molecular structure through his investigations on dipole moments and on the diffraction of X-rays and electrons in gases""",195,0,Petrus (Peter) Josephus Wilhelmus Debye,Netherlands,1884.0,52.0,0.0,Berlin University,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1936,"""for the power, honesty and deep-felt emotions of his dramatic works, which embody an original concept of tragedy""",608,0,Eugene Gladstone O'Neill,United States of America,1888.0,48.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1936,"""for their discoveries relating to chemical transmission of nerve impulses""",330,0,Sir Henry Hallett Dale,United Kingdom,1875.0,61.0,0.0,National Institute for Medical Research,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1936,"""for their discoveries relating to chemical transmission of nerve impulses""",331,0,Otto Loewi,Germany,1873.0,63.0,0.0,Graz University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1936,,501,0,Carlos Saavedra Lamas,Argentina,1878.0,58.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1936,"""for his discovery of cosmic radiation""",42,0,Victor Franz Hess,Austria,1883.0,53.0,0.0,Innsbruck University,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1936,"""for his discovery of the positron""",43,0,Carl David Anderson,United States of America,1905.0,31.0,0.0,California Institute of Technology (Caltech),0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1937,"""for his investigations on carbohydrates and vitamin C""",196,0,Walter Norman Haworth,United Kingdom,1883.0,54.0,0.0,Birmingham University,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1937,"""for his investigations on carotenoids, flavins and vitamins A and B2""",197,0,Paul Karrer,Russia,1889.0,48.0,0.0,University of Zurich,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1937,"""for the artistic power and truth with which he has depicted human conflict as well as some fundamental aspects of contemporary life in his novel-cycle <I>Les Thibault</I>""",609,0,Roger Martin du Gard,France,1881.0,56.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1937,"""for his discoveries in connection with the biological combustion processes, with special reference to vitamin C and the catalysis of fumaric acid""",332,0,Albert von Szent-Györgyi Nagyrápolt,Austria-Hungary (Hungary),1893.0,44.0,0.0,Szeged University,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1937,,502,0,"Cecil of Chelwood, Viscount (Lord Edgar Algernon Robert Gascoyne Cecil)",United Kingdom,1864.0,73.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1937,"""for their experimental discovery of the diffraction of electrons by crystals""",44,0,Clinton Joseph Davisson,United States of America,1881.0,56.0,0.0,Bell Telephone Laboratories,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1937,"""for their experimental discovery of the diffraction of electrons by crystals""",45,0,George Paget Thomson,United Kingdom,1892.0,45.0,0.0,London University,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1938,"""for his work on carotenoids and vitamins""",198,0,Richard Kuhn,Austria-Hungary (Austria),1900.0,38.0,0.0,Kaiser-Wilhelm-Institut (now Max-Planck Institut) für Medizinische Forschung,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1938,"""for her rich and truly epic descriptions of peasant life in China and for her biographical masterpieces""",610,0,Pearl Buck,United States of America,1892.0,46.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1938,"""for the discovery of the role played by the sinus and aortic mechanisms in the regulation of respiration""",333,0,Corneille Jean François Heymans,Belgium,1892.0,46.0,0.0,Ghent University,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1938,"""for his demonstrations of the existence of new radioactive elements produced by neutron irradiation, and for his related discovery of nuclear reactions brought about by slow neutrons""",46,0,Enrico Fermi,Italy,1901.0,37.0,0.0,Rome University,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1939,"""for his work on sex hormones""",199,0,Adolf Friedrich Johann Butenandt,Germany,1903.0,36.0,0.0,Kaiser-Wilhelm-Institut (now Max-Planck-Institut) für Biochemie,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1939,"""for his work on polymethylenes and higher terpenes""",200,0,Leopold Ruzicka,Austria-Hungary (Croatia),1887.0,52.0,0.0,Eidgenössische Technische Hochschule (Swiss Federal Institute of Technology),1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1939,"""for his deep understanding of his country's peasantry and the exquisite art with which he has portrayed their way of life and their relationship with Nature""",613,0,Frans Eemil Sillanpää,Russian Empire (Finland),1888.0,51.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1939,"""for the discovery of the antibacterial effects of prontosil""",334,0,Gerhard Domagk,Germany (Poland),1895.0,44.0,0.0,Munster University,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1939,"""for the invention and development of the cyclotron and for results obtained with it, especially with regard to artificial radioactive elements""",47,0,Ernest Orlando Lawrence,United States of America,1901.0,38.0,0.0,University of California,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1943,"""for his work on the use of isotopes as tracers in the study of chemical processes""",201,0,George de Hevesy,Austria-Hungary (Hungary),1885.0,58.0,0.0,Stockholm University,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1943,"""for his discovery of vitamin K""",335,0,Henrik Carl Peter Dam,Denmark,1895.0,48.0,0.0,Polytechnic Institute,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1943,"""for his discovery of the chemical nature of vitamin K""",336,0,Edward Adelbert Doisy,United States of America,1893.0,50.0,0.0,Saint Louis University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1943,"""for his contribution to the development of the molecular ray method and his discovery of the magnetic moment of the proton""",48,0,Otto Stern,Germany (Poland),1888.0,55.0,0.0,Carnegie Institute of Technology,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1944,"""for his discovery of the fission of heavy nuclei""",202,0,Otto Hahn,Germany,1879.0,65.0,0.0,Kaiser-Wilhelm-Institut (now Max-Planck Institut) für Chemie,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1944,"""for the rare strength and fertility of his poetic imagination with which is combined an intellectual curiosity of wide scope and a bold, freshly creative style""",614,0,Johannes Vilhelm Jensen,Denmark,1873.0,71.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1944,"""for their discoveries relating to the highly differentiated functions of single nerve fibres""",337,0,Joseph Erlanger,United States of America,1874.0,70.0,0.0,Washington University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1944,"""for their discoveries relating to the highly differentiated functions of single nerve fibres""",338,0,Herbert Spencer Gasser,United States of America,1888.0,56.0,0.0,Rockefeller Institute for Medical Research,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1944,"""for his resonance method for recording the magnetic properties of atomic nuclei""",49,0,Isidor Isaac Rabi,Austria-Hungary (Poland),1898.0,46.0,0.0,Columbia University,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1945,"""for his research and inventions in agricultural and nutrition chemistry, especially for his fodder preservation method""",203,0,Artturi Ilmari Virtanen,Russian Empire (Finland),1895.0,50.0,0.0,University of Helsinki,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1945,"""for her lyric poetry which, inspired by powerful emotions, has made her name a symbol of the idealistic aspirations of the entire Latin American world""",615,0,Gabriela Mistral,Chile,1889.0,56.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1945,"""for the discovery of penicillin and its curative effect in various infectious diseases""",339,0,Sir Alexander Fleming,Scotland,1881.0,64.0,0.0,London University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1945,"""for the discovery of penicillin and its curative effect in various infectious diseases""",340,0,Ernst Boris Chain,Germany,1906.0,39.0,0.0,University of Oxford,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
